Vardas              Pavarde             Galutinis
Pavarde11112        Vardas11112         6.96
Pavarde11113        Vardas11113         6.84
Pavarde11114        Vardas11114         6.56
Pavarde11115        Vardas11115         7.08
Pavarde11117        Vardas11117         5.48
Pavarde11118        Vardas11118         5.84
Pavarde11119        Vardas11119         6.6
Pavarde1112         Vardas1112          7.36
Pavarde11123        Vardas11123         6.76
Pavarde11125        Vardas11125         5.28
Pavarde11127        Vardas11127         6.68
Pavarde11129        Vardas11129         6.72
Pavarde1113         Vardas1113          8.4
Pavarde11130        Vardas11130         5.36
Pavarde11132        Vardas11132         7.96
Pavarde11133        Vardas11133         7.84
Pavarde11134        Vardas11134         5.4
Pavarde11135        Vardas11135         6.72
Pavarde11136        Vardas11136         6.28
Pavarde11137        Vardas11137         6.04
Pavarde11138        Vardas11138         5.08
Pavarde1114         Vardas1114          7.84
Pavarde11141        Vardas11141         5.24
Pavarde11143        Vardas11143         7.96
Pavarde11144        Vardas11144         8.64
Pavarde11145        Vardas11145         6.8
Pavarde11148        Vardas11148         7.64
Pavarde11149        Vardas11149         7.88
Pavarde1115         Vardas1115          7.4
Pavarde11151        Vardas11151         7.28
Pavarde11153        Vardas11153         5.64
Pavarde11154        Vardas11154         6.44
Pavarde11157        Vardas11157         6.6
Pavarde11158        Vardas11158         7.44
Pavarde1116         Vardas1116          6.64
Pavarde11160        Vardas11160         6.28
Pavarde11161        Vardas11161         8.28
Pavarde11162        Vardas11162         6.76
Pavarde11164        Vardas11164         7.28
Pavarde11165        Vardas11165         5.04
Pavarde11166        Vardas11166         5.96
Pavarde11167        Vardas11167         6.2
Pavarde11168        Vardas11168         7.32
Pavarde11169        Vardas11169         7
Pavarde11170        Vardas11170         7.6
Pavarde11171        Vardas11171         8.08
Pavarde11174        Vardas11174         8.4
Pavarde11175        Vardas11175         7.52
Pavarde11177        Vardas11177         7.84
Pavarde11178        Vardas11178         5.84
Pavarde11179        Vardas11179         7.44
Pavarde1118         Vardas1118          7.04
Pavarde11186        Vardas11186         8.36
Pavarde11187        Vardas11187         6.4
Pavarde11188        Vardas11188         5.68
Pavarde11189        Vardas11189         6.32
Pavarde11190        Vardas11190         5.2
Pavarde11191        Vardas11191         7.4
Pavarde11192        Vardas11192         8.12
Pavarde11193        Vardas11193         6.44
Pavarde11194        Vardas11194         8
Pavarde11195        Vardas11195         8.08
Pavarde11196        Vardas11196         7.12
Pavarde11198        Vardas11198         7.4
Pavarde11199        Vardas11199         7.88
Pavarde112          Vardas112           5
Pavarde1120         Vardas1120          6.96
Pavarde11202        Vardas11202         5.12
Pavarde11203        Vardas11203         6.04
Pavarde11204        Vardas11204         6
Pavarde11206        Vardas11206         8.28
Pavarde11207        Vardas11207         6.04
Pavarde1121         Vardas1121          5.64
Pavarde11210        Vardas11210         7
Pavarde11211        Vardas11211         5.04
Pavarde11214        Vardas11214         6.92
Pavarde11216        Vardas11216         5.68
Pavarde11217        Vardas11217         7
Pavarde11218        Vardas11218         5.76
Pavarde11219        Vardas11219         5.96
Pavarde11220        Vardas11220         5.16
Pavarde11227        Vardas11227         7.24
Pavarde11228        Vardas11228         7.52
Pavarde1123         Vardas1123          6.84
Pavarde11230        Vardas11230         6.72
Pavarde11233        Vardas11233         6.76
Pavarde11235        Vardas11235         7.6
Pavarde11237        Vardas11237         7.48
Pavarde11238        Vardas11238         6.84
Pavarde11243        Vardas11243         6.72
Pavarde11244        Vardas11244         7.84
Pavarde11245        Vardas11245         5.76
Pavarde11249        Vardas11249         6.32
Pavarde11250        Vardas11250         7.64
Pavarde11251        Vardas11251         6.08
Pavarde11252        Vardas11252         6.2
Pavarde11255        Vardas11255         8.16
Pavarde11256        Vardas11256         8.28
Pavarde1126         Vardas1126          7.76
Pavarde11260        Vardas11260         8.8
Pavarde11261        Vardas11261         8
Pavarde11262        Vardas11262         7.72
Pavarde11266        Vardas11266         8.04
Pavarde11269        Vardas11269         6.04
Pavarde1127         Vardas1127          6.04
Pavarde11270        Vardas11270         8.4
Pavarde11272        Vardas11272         7.2
Pavarde11274        Vardas11274         7.12
Pavarde11276        Vardas11276         5.48
Pavarde11277        Vardas11277         5.08
Pavarde11278        Vardas11278         6.48
Pavarde1128         Vardas1128          8.2
Pavarde11280        Vardas11280         8.36
Pavarde11281        Vardas11281         6.64
Pavarde11283        Vardas11283         7.16
Pavarde11284        Vardas11284         5.08
Pavarde11285        Vardas11285         6.32
Pavarde11286        Vardas11286         5.52
Pavarde11288        Vardas11288         7.72
Pavarde11289        Vardas11289         5.72
Pavarde1129         Vardas1129          6.44
Pavarde11290        Vardas11290         5.88
Pavarde11291        Vardas11291         8.12
Pavarde11292        Vardas11292         5.16
Pavarde11294        Vardas11294         6.8
Pavarde11295        Vardas11295         8
Pavarde11298        Vardas11298         5.12
Pavarde11299        Vardas11299         7.48
Pavarde11300        Vardas11300         8.04
Pavarde11301        Vardas11301         6.24
Pavarde11302        Vardas11302         5.8
Pavarde11305        Vardas11305         7.84
Pavarde11306        Vardas11306         6.88
Pavarde1131         Vardas1131          8.56
Pavarde11311        Vardas11311         8.16
Pavarde11312        Vardas11312         8
Pavarde11313        Vardas11313         7.24
Pavarde11314        Vardas11314         5.04
Pavarde11315        Vardas11315         7.12
Pavarde11318        Vardas11318         5.08
Pavarde11319        Vardas11319         5.16
Pavarde1132         Vardas1132          5.84
Pavarde11321        Vardas11321         6.68
Pavarde11325        Vardas11325         5.16
Pavarde11326        Vardas11326         7.36
Pavarde11327        Vardas11327         7.56
Pavarde11328        Vardas11328         6.52
Pavarde11329        Vardas11329         6.68
Pavarde1133         Vardas1133          6.24
Pavarde11330        Vardas11330         5.72
Pavarde11333        Vardas11333         5.88
Pavarde11334        Vardas11334         8.4
Pavarde11337        Vardas11337         7.52
Pavarde11339        Vardas11339         5.6
Pavarde1134         Vardas1134          5.4
Pavarde11340        Vardas11340         7.24
Pavarde11341        Vardas11341         6.6
Pavarde11342        Vardas11342         6.8
Pavarde11343        Vardas11343         5.04
Pavarde11344        Vardas11344         5.4
Pavarde11346        Vardas11346         8
Pavarde11347        Vardas11347         8.56
Pavarde11348        Vardas11348         7.16
Pavarde11353        Vardas11353         5.24
Pavarde11354        Vardas11354         7.32
Pavarde11355        Vardas11355         7.2
Pavarde11356        Vardas11356         6.12
Pavarde11357        Vardas11357         5.64
Pavarde1136         Vardas1136          7.6
Pavarde11361        Vardas11361         6.72
Pavarde11362        Vardas11362         5.4
Pavarde11363        Vardas11363         8.08
Pavarde11365        Vardas11365         5.32
Pavarde11369        Vardas11369         8.08
Pavarde1137         Vardas1137          8.48
Pavarde11371        Vardas11371         5.36
Pavarde11372        Vardas11372         7.88
Pavarde11373        Vardas11373         8.24
Pavarde11374        Vardas11374         8.2
Pavarde11378        Vardas11378         8.16
Pavarde11379        Vardas11379         5.4
Pavarde11380        Vardas11380         7.16
Pavarde11383        Vardas11383         8.48
Pavarde11384        Vardas11384         6.48
Pavarde11385        Vardas11385         6.4
Pavarde11388        Vardas11388         5.92
Pavarde11389        Vardas11389         5.92
Pavarde1139         Vardas1139          7
Pavarde11392        Vardas11392         5.56
Pavarde11393        Vardas11393         7
Pavarde11394        Vardas11394         6.24
Pavarde11397        Vardas11397         6.68
Pavarde11398        Vardas11398         7.68
Pavarde11399        Vardas11399         7.32
Pavarde1140         Vardas1140          6.36
Pavarde11403        Vardas11403         8.92
Pavarde11405        Vardas11405         5
Pavarde11406        Vardas11406         8
Pavarde11409        Vardas11409         7.12
Pavarde1141         Vardas1141          6.28
Pavarde11411        Vardas11411         6.04
Pavarde11412        Vardas11412         5.92
Pavarde11413        Vardas11413         6.44
Pavarde11414        Vardas11414         6.32
Pavarde11416        Vardas11416         5.52
Pavarde11417        Vardas11417         8.24
Pavarde11418        Vardas11418         5.92
Pavarde11420        Vardas11420         6.24
Pavarde11426        Vardas11426         6
Pavarde11429        Vardas11429         6.44
Pavarde1143         Vardas1143          6.56
Pavarde11432        Vardas11432         6.08
Pavarde11434        Vardas11434         6.24
Pavarde11435        Vardas11435         7.2
Pavarde11436        Vardas11436         7
Pavarde11437        Vardas11437         7.6
Pavarde11438        Vardas11438         7.12
Pavarde11439        Vardas11439         8
Pavarde11440        Vardas11440         5.76
Pavarde11441        Vardas11441         8.56
Pavarde11442        Vardas11442         6.48
Pavarde11446        Vardas11446         7.08
Pavarde11447        Vardas11447         8.04
Pavarde11448        Vardas11448         6.4
Pavarde11449        Vardas11449         5.76
Pavarde11450        Vardas11450         5.92
Pavarde11452        Vardas11452         6.08
Pavarde11453        Vardas11453         8.72
Pavarde11455        Vardas11455         7.8
Pavarde11456        Vardas11456         7.6
Pavarde11457        Vardas11457         8.08
Pavarde11458        Vardas11458         5.44
Pavarde11459        Vardas11459         6.76
Pavarde1146         Vardas1146          5.76
Pavarde11462        Vardas11462         6.52
Pavarde11463        Vardas11463         7.48
Pavarde11465        Vardas11465         7.88
Pavarde11467        Vardas11467         8.08
Pavarde11468        Vardas11468         6.48
Pavarde11471        Vardas11471         6.04
Pavarde11473        Vardas11473         7.6
Pavarde11475        Vardas11475         7.12
Pavarde11476        Vardas11476         6.04
Pavarde11477        Vardas11477         5.28
