Vardas              Pavarde             Galutinis
Pavarde11626        Vardas11626         3.88
Pavarde11629        Vardas11629         2.96
Pavarde1163         Vardas1163          3.28
Pavarde11630        Vardas11630         4.08
Pavarde11633        Vardas11633         3.12
Pavarde11634        Vardas11634         4.56
Pavarde11638        Vardas11638         4.08
Pavarde11639        Vardas11639         4.08
Pavarde1164         Vardas1164          4.64
Pavarde11642        Vardas11642         2.28
Pavarde11649        Vardas11649         3.44
Pavarde11658        Vardas11658         3.84
Pavarde11660        Vardas11660         4.76
Pavarde11661        Vardas11661         3.52
Pavarde11662        Vardas11662         3.92
Pavarde11664        Vardas11664         4.72
Pavarde11669        Vardas11669         3.08
Pavarde11679        Vardas11679         4.88
Pavarde11680        Vardas11680         2.92
Pavarde11681        Vardas11681         3.12
Pavarde11682        Vardas11682         2.64
Pavarde11685        Vardas11685         4.84
Pavarde11688        Vardas11688         3.44
Pavarde11690        Vardas11690         3.28
Pavarde11692        Vardas11692         3.2
Pavarde11698        Vardas11698         4.24
Pavarde11699        Vardas11699         4.88
Pavarde11700        Vardas11700         2.68
Pavarde11702        Vardas11702         3.2
Pavarde11703        Vardas11703         4.04
Pavarde11708        Vardas11708         3
Pavarde11709        Vardas11709         4.68
Pavarde11711        Vardas11711         4.88
Pavarde11712        Vardas11712         3.56
Pavarde11714        Vardas11714         3.16
Pavarde11717        Vardas11717         3.04
Pavarde1172         Vardas1172          3.12
Pavarde11721        Vardas11721         4.08
Pavarde11722        Vardas11722         4.52
Pavarde11724        Vardas11724         4.48
Pavarde11725        Vardas11725         4.04
Pavarde1173         Vardas1173          3.84
Pavarde11734        Vardas11734         4.68
Pavarde11735        Vardas11735         3.92
Pavarde11737        Vardas11737         3.96
Pavarde11738        Vardas11738         3.56
Pavarde1174         Vardas1174          2.76
Pavarde11740        Vardas11740         2.8
Pavarde11742        Vardas11742         4.48
Pavarde11744        Vardas11744         4.12
Pavarde11745        Vardas11745         2.28
Pavarde11746        Vardas11746         3.72
Pavarde11748        Vardas11748         4.04
Pavarde11749        Vardas11749         4.64
Pavarde11750        Vardas11750         4.92
Pavarde11751        Vardas11751         3.64
Pavarde11752        Vardas11752         2.84
Pavarde11757        Vardas11757         3.72
Pavarde11762        Vardas11762         3.12
Pavarde11763        Vardas11763         4.52
Pavarde11766        Vardas11766         4.68
Pavarde11769        Vardas11769         2.6
Pavarde1177         Vardas1177          2.84
Pavarde11770        Vardas11770         4.64
Pavarde11771        Vardas11771         4.4
Pavarde11775        Vardas11775         4.8
Pavarde11783        Vardas11783         3.64
Pavarde11786        Vardas11786         3.92
Pavarde11787        Vardas11787         4.2
Pavarde1179         Vardas1179          3.72
Pavarde11791        Vardas11791         2.8
Pavarde11792        Vardas11792         4.8
Pavarde11793        Vardas11793         4.6
Pavarde11799        Vardas11799         3.32
Pavarde118          Vardas118           3.48
Pavarde11802        Vardas11802         3.24
Pavarde11804        Vardas11804         3.28
Pavarde11805        Vardas11805         4.56
Pavarde11807        Vardas11807         3.36
Pavarde1181         Vardas1181          4.52
Pavarde11810        Vardas11810         4.36
Pavarde11811        Vardas11811         4.48
Pavarde11812        Vardas11812         4.2
Pavarde11813        Vardas11813         2.72
Pavarde11814        Vardas11814         3.24
Pavarde11815        Vardas11815         4.2
Pavarde11819        Vardas11819         4.76
Pavarde11821        Vardas11821         3.32
Pavarde11822        Vardas11822         3.8
Pavarde11823        Vardas11823         2.48
Pavarde11827        Vardas11827         4.28
Pavarde11828        Vardas11828         4.48
Pavarde11830        Vardas11830         4.76
Pavarde11833        Vardas11833         3.88
Pavarde11834        Vardas11834         2.68
Pavarde1184         Vardas1184          4
Pavarde11842        Vardas11842         4.6
Pavarde11844        Vardas11844         4.08
Pavarde11849        Vardas11849         3.68
Pavarde1185         Vardas1185          4.52
Pavarde11850        Vardas11850         4.36
Pavarde11851        Vardas11851         4.16
Pavarde11852        Vardas11852         3.04
Pavarde11854        Vardas11854         3.12
Pavarde11857        Vardas11857         3.24
Pavarde11860        Vardas11860         3
Pavarde11866        Vardas11866         3.52
Pavarde11869        Vardas11869         3.84
Pavarde11872        Vardas11872         4.48
Pavarde11873        Vardas11873         3.56
Pavarde11876        Vardas11876         3.48
Pavarde11878        Vardas11878         4.16
Pavarde11880        Vardas11880         4.8
Pavarde11882        Vardas11882         3.6
Pavarde11884        Vardas11884         4.28
Pavarde11885        Vardas11885         2.88
Pavarde11888        Vardas11888         3.76
Pavarde11890        Vardas11890         3.68
Pavarde11893        Vardas11893         2.96
Pavarde11895        Vardas11895         3.52
Pavarde11898        Vardas11898         3.4
Pavarde11899        Vardas11899         4.6
Pavarde11900        Vardas11900         3.8
Pavarde11905        Vardas11905         4.48
Pavarde11906        Vardas11906         4.52
Pavarde11909        Vardas11909         4.4
Pavarde1191         Vardas1191          3.64
Pavarde11910        Vardas11910         4.68
Pavarde11911        Vardas11911         3.48
Pavarde11919        Vardas11919         1.96
Pavarde11920        Vardas11920         2.84
Pavarde11921        Vardas11921         2.84
Pavarde11924        Vardas11924         2.76
Pavarde11929        Vardas11929         4.6
Pavarde1193         Vardas1193          3.32
Pavarde11930        Vardas11930         3.16
Pavarde11934        Vardas11934         3.08
Pavarde11935        Vardas11935         4.16
Pavarde11936        Vardas11936         4.04
Pavarde11937        Vardas11937         4.76
Pavarde1194         Vardas1194          4.68
Pavarde11941        Vardas11941         3.44
Pavarde11942        Vardas11942         3.8
Pavarde11944        Vardas11944         2.68
Pavarde11945        Vardas11945         3.44
Pavarde11947        Vardas11947         4.16
Pavarde11948        Vardas11948         4.52
Pavarde1195         Vardas1195          3.96
Pavarde11950        Vardas11950         3.52
Pavarde11952        Vardas11952         3.04
Pavarde11953        Vardas11953         2.44
Pavarde11955        Vardas11955         3.56
Pavarde11957        Vardas11957         2.52
Pavarde11958        Vardas11958         4.2
Pavarde1196         Vardas1196          2.96
Pavarde11967        Vardas11967         3.48
Pavarde1197         Vardas1197          2.96
Pavarde11971        Vardas11971         2.16
Pavarde11974        Vardas11974         4.64
Pavarde11978        Vardas11978         3.92
Pavarde11980        Vardas11980         4.88
Pavarde11981        Vardas11981         4.48
Pavarde11983        Vardas11983         3.32
Pavarde11984        Vardas11984         4.72
Pavarde11988        Vardas11988         4.4
Pavarde11990        Vardas11990         4.36
Pavarde11997        Vardas11997         3.4
Pavarde11998        Vardas11998         4.4
Pavarde11999        Vardas11999         2.28
Pavarde12           Vardas12            4.4
Pavarde12001        Vardas12001         4.04
Pavarde12003        Vardas12003         3.92
Pavarde12007        Vardas12007         4
Pavarde12009        Vardas12009         4.36
Pavarde12020        Vardas12020         3.84
Pavarde12023        Vardas12023         3.64
Pavarde12024        Vardas12024         3
Pavarde12026        Vardas12026         3.36
Pavarde12028        Vardas12028         3.68
Pavarde12031        Vardas12031         3.32
Pavarde12033        Vardas12033         3.84
Pavarde12035        Vardas12035         2.44
Pavarde12036        Vardas12036         2.92
Pavarde12038        Vardas12038         3.88
Pavarde12039        Vardas12039         3.68
Pavarde12040        Vardas12040         3.08
Pavarde12042        Vardas12042         2.36
Pavarde12047        Vardas12047         3.84
Pavarde12055        Vardas12055         4.4
Pavarde12059        Vardas12059         4.44
Pavarde1206         Vardas1206          3.84
Pavarde12062        Vardas12062         4.08
Pavarde12063        Vardas12063         4.88
Pavarde12064        Vardas12064         4.16
Pavarde12065        Vardas12065         4.56
Pavarde12067        Vardas12067         3.36
Pavarde12070        Vardas12070         3.92
Pavarde12071        Vardas12071         3.36
Pavarde12072        Vardas12072         4.24
Pavarde12073        Vardas12073         3.28
Pavarde12076        Vardas12076         3.24
Pavarde12077        Vardas12077         2.8
Pavarde1208         Vardas1208          3.68
Pavarde12080        Vardas12080         4.04
Pavarde12082        Vardas12082         4.64
Pavarde12083        Vardas12083         3.92
Pavarde12084        Vardas12084         2.8
Pavarde12087        Vardas12087         3.36
Pavarde12088        Vardas12088         3.4
Pavarde12089        Vardas12089         4.16
Pavarde1209         Vardas1209          3.24
Pavarde12090        Vardas12090         3.4
Pavarde12092        Vardas12092         2.44
Pavarde12096        Vardas12096         3.2
Pavarde12099        Vardas12099         2.8
Pavarde121          Vardas121           2.8
Pavarde1210         Vardas1210          4.96
Pavarde12103        Vardas12103         4.4
Pavarde12107        Vardas12107         3.04
Pavarde12109        Vardas12109         2.36
Pavarde1211         Vardas1211          4.68
Pavarde12116        Vardas12116         3.48
Pavarde12118        Vardas12118         4.68
Pavarde1212         Vardas1212          3.56
Pavarde12120        Vardas12120         4.28
Pavarde12121        Vardas12121         2.56
Pavarde12124        Vardas12124         4.32
Pavarde12125        Vardas12125         2.4
Pavarde12128        Vardas12128         2.52
Pavarde12129        Vardas12129         2.96
Pavarde12130        Vardas12130         4.72
Pavarde12133        Vardas12133         3.92
Pavarde12134        Vardas12134         2.64
Pavarde12138        Vardas12138         4.4
Pavarde12140        Vardas12140         4.76
Pavarde12142        Vardas12142         3.52
Pavarde12146        Vardas12146         4.96
Pavarde12147        Vardas12147         3.8
Pavarde12148        Vardas12148         4.32
Pavarde1215         Vardas1215          4.88
Pavarde12150        Vardas12150         4.6
Pavarde12156        Vardas12156         2.8
Pavarde12157        Vardas12157         3.04
Pavarde1216         Vardas1216          4.48
Pavarde12160        Vardas12160         4.64
